customer_id,order_id,total_price
TRAN0,WKFZT,20.85
SST3P,TUC30,41.39
0XPKD,W4NNO,22.54
IRSEU,S2W70,22.20
7G30P,ZVIPB,15.60
1CELO,3K5CE,53.90
R8HGK,H0X1A,5.94
4OAFQ,R2XUI,29.46
SO8QM,JV5HV,47.90
TPGBI,0WNA0,9.96
YHSCB,6QHIO,69.30
PE6UJ,B07WS,22.05
PVD8S,7ODYS,9.02
DR4QE,C92GX,128.28
PR509,UWJFU,129.04
CR00P,FGZBX,21.97
LFVWA,9D8SA,21.54
ILRV7,7J960,168.76
2Q1HA,U6SP8,52.05
19M5E,7VXK5,42.00
KRLJ1,PDPYB,3.84
467DS,S9UIR,34.56
2UBZ8,3OZVR,17.50
T7PN0,O3FF1,12.18
BMY67,7Z4L5,30.70
DR4QE,N0RIA,41.82
WO8U6,ZAEVV,14.15
P3D2M,044KO,58.83
4VAFQ,JL1HQ,355.14
6PI7K,Z4T4Z,103.29
GDGDO,NWNK3,13.14
R3WW3,F9DYT,20.70
7NH4D,N9OO3,140.28
DZBPW,UUOAP,16.38
13D76,ZXDX3,7.42
TWA8O,TZCXK,103.55
DJOVX,VETIT,9.90
LW8IT,BXR9Y,8.87
K2TLR,9L6XD,14.70
QP1HY,C4HA2,27.36
HVVCL,0TCIU,79.40
MJRHO,A77U7,10.96
TU6DB,F7VG4,14.96
07EBM,AN5YV,182.19
ZYUDS,QNC6V,2.50
V3ZCW,R0MBQ,25.71
KE3O8,5YTCA,9.05
OVHHA,JTIJG,90.45
2FIPT,PLD1Z,25.70
DC8T4,H5YNX,3.54
P4PYR,FC5EO,10.23
Z6CMV,QE4LT,14.07
0BKHG,XUGJ4,46.32
R9HR3,0HP0C,42.32
WHAWN,SZ4OZ,47.04
1PUAD,YER8O,47.93
FZ7MC,EM18Q,31.64
VN5I5,AU2I8,76.90
3IG6C,6J81B,12.28
5MWNO,YNLYC,40.52
LT4PL,QUWFR,23.43
OF8DS,KCES3,145.37
CATKZ,7WLGM,19.36
HUFJG,158E3,107.00
VRU1Z,5NCBP,7.41
7L7YT,7QCGI,73.58
SE90A,QOS5D,29.40
PL7MN,8PTSZ,312.95
ARHUV,LH5RY,42.08
4DASN,VC5EU,47.38
MW64Q,HRK3N,56.79
DDH0C,N3AGZ,122.32
QRWD9,KR2WF,65.00
6MAL7,L4MP3,14.95
MLKMR,70O5B,3.96
SYPQR,6O6ZV,99.63
GN9XI,6OJF2,92.20
10X50,596V7,55.95
L9PZE,336BF,14.94
62IFY,7GQ7X,14.58
PGX8Q,MUGEX,208.37
ZLO2O,ENGUR,9.15
WCI0R,58V8Q,52.56
LQ1WV,R5CWQ,23.45
V3QGW,L6Z3B,58.72
5W61H,GBLJC,31.10
XLY70,EKVXX,30.70
290HO,5N4ED,72.00
EE0QV,SMDYI,156.17
7GFRO,365L6,5.76
GF6F8,2RNVK,20.40
JNAOC,4QC4J,101.94
XRUHK,4ZSIP,61.08
47VAV,IN1H3,23.20
DMQ5Z,I2G8K,9.30
98LWI,W2R6H,34.86
M3RVD,WJ81B,20.72
PQSG3,B7BWT,19.17
JLVC3,4CZFW,45.08
G49Q9,VBIDP,8.40
10UCS,B3RNM,4.76
HACPL,T5C4A,50.68
MWC7C,XDHX6,38.72
WGYHD,FMQFA,14.88
QZP77,NA2LT,9.62
LEYBX,ZTY7J,240.64
JYP6W,CM6YB,46.25
Z9C3R,5PXWK,132.00
BK596,JXBYJ,22.65
43RSU,2YUJ8,23.95
O7QTS,ED72V,33.04
9ZU8C,3NLAO,24.15
1NTYV,VUTCY,30.41
4FR69,IHEEU,12.20
DM1R0,PAUW8,34.52
KP5NH,WEVQS,46.58
H4UJ3,ESLMG,15.24
5EH2T,HC4O5,8.32
R8HGK,I7R63,24.80
ZJWLB,47CJ6,40.08
7GHDS,B17TU,7.92
24590,87J33,86.22
H226O,IWJKL,23.65
FW9QQ,J9YWQ,17.36
59IDB,CSTJJ,46.85
OA7TD,LJQ68,17.01
3K3ID,PBF6C,87.62
EXFX5,343MM,43.44
KY2LL,VLMFI,105.34
SYPQR,T743L,255.07
6PPN0,RA08P,24.68
HNOGA,C5157,33.36
B5NU1,H4VO1,33.44
LP6GT,H3MKK,51.73
9BDKS,ZFHXT,173.97
1LPRQ,JO4CR,157.09
XR8TM,VF4XM,49.70
87BD5,STZJU,56.25
I47UW,JU340,20.32
N6DG8,D3VRM,25.08
G55Z4,L7ICZ,106.33
24590,NAOTI,3.24
D91PJ,H96MY,33.26
F1AJZ,RSHVG,21.45
QH3HB,J943N,61.39
9WTKY,S42T5,31.48
XQUA1,K3VAJ,59.35
U8NCL,7P4VF,123.90
R0DEG,8WMI9,113.24
F6HZW,HL1N9,61.76
Z9C3R,5617X,18.80
DB14H,LQBE2,27.88
XC77Q,4F4VS,170.35
8V9UI,YMCYV,41.52
H3YG9,ZIVIU,17.90
25XGP,2TSXG,40.78
U8JUA,33XG6,26.53
66YXI,XQR8F,42.42
IEI0J,XMJLJ,86.64
J6YTK,WKAOH,7.91
L1OZ2,G2EN5,38.82
MB6UJ,ONS66,59.52
OEM7R,GRZV6,60.66
SP00A,2DUWD,11.87
GSYN5,84WEL,39.72
A1K8L,6NKCO,331.08
JLVC3,FOO82,29.52
ZR2U6,9T7UN,3.46
EXFCK,LRO39,71.28
OA7TD,GSD5E,120.92
017IR,IL1PP,10.04
Q5J4V,L1IM2,21.96
5Q7Y2,W77SN,138.25
HG614,IQFIL,66.65
WYMU6,SJB6S,5.70
AYETF,RDLUQ,53.76
SM348,WEMXW,2.97
OUCXQ,BIYG5,38.00
P92MD,WEQLP,61.46
KLBNZ,YWYOM,4.85
JT7E2,ZS07R,62.73
CAKJ0,LIF3Q,293.76
EF649,OT4GQ,274.00
7SNQY,AXHK6,10.90
ASOVT,D3EG8,49.71
J73NW,ZBK1Y,190.32
EYJ2E,71YUD,64.05
E4Y3F,UE7H4,48.16
298D5,Q1J89,83.07
KI1DX,IUGZ6,102.29
8GYT9,KOBN7,94.13
U5SF6,D23I6,55.68
FPKSJ,T29DT,197.10
7E7NO,PS9OU,222.83
G55Z4,RA65A,3.96
H7TFE,CL7IF,13.50
O5NC8,5A1W0,18.00
3FUSE,DCSE6,92.98
SRQEZ,FQGNA,17.96
EQRX6,4A9KE,69.35
E4Y3F,R9B37,64.67
P2WQ8,7BXO0,16.00
FHK59,Q594R,31.52
P4PYR,EJJC7,151.36
MLGDU,XPUMU,62.04
Z59WW,2BF6I,125.16
QI0NH,PRZKX,16.71
WMOR5,IW7SA,8.91
HEMJ9,V74FG,10.65
5N5XH,BSUUR,19.55
6V6E2,61P1A,6.05
AGLYC,ZFODQ,9.03
W8PNY,L3XBW,33.60
XVOFK,OO6D6,10.44
EBV11,FN6G5,22.17
DXVC3,95XD7,56.46
NR7C6,J46X2,92.13
RGDQL,CA19I,19.28
BBU3I,NHYQN,19.64
QQD3A,3LE5C,4.46
P2D9W,CX9IL,24.32
UIMGB,SAJ65,11.92
WKDPQ,3D66J,108.72
IPS0W,EKIN2,78.93
HUG7H,QUHFD,36.90
QL8YW,1ASI0,105.71
N874P,Y78D7,17.50
RF9LE,7I9DX,22.19
Q9JF4,JN2A7,61.51
HZR0T,H1MSH,9.68
7RVJN,YHP0S,4.84
C32YD,J1CM3,93.10
D055T,DLE5D,21.96
44FER,OF02D,72.69
QCU4H,3OSWO,31.50
9298L,G9LXP,38.31
Q3G0X,N8KLV,5.76
NVXQR,E72PZ,70.26
Y2JR2,QJA01,80.40
X1STD,RAV0C,94.08
AGFK1,TTRSV,27.75
BETW5,BSJS3,98.55
VB9II,Y6T6N,2.49
MCM2S,JY358,118.54
HVVCL,SEB3P,35.40
X84KQ,KT2B7,25.63
3DF94,ZFVSL,5.97
SBUV0,NX1GG,71.92
CAZPP,WHJ9U,80.84
ADAML,86E5N,32.69
EVM6I,58DMP,0.99
PV4PO,EVN9G,12.33
ATHEI,TZGH8,7.92
PSS4H,GGOML,66.37
H7LHT,MW2JK,4.95
IUNGD,P3VS7,10.77
86TSU,LSFHZ,185.56
HW29B,AT8IP,9.73
RH155,3S9PR,58.08
LT4PL,A74BQ,10.32
0LH8Q,9B5F8,6.96
GO8CI,4VGGY,39.69
6XW8M,9NARG,0.99
WYX1E,6BDQL,34.44
KO697,4SEC2,8.64
SB4RN,KR7YE,35.30
KXHMN,R7K8M,25.98
WSBWH,2BG6V,40.22
WS2HS,ASWCM,136.53
G331I,3EJA0,8.85
4EDFS,1TKBG,46.11
P5BVW,Z9CHD,47.70
PZ6YJ,3WIV5,51.06
UZR2N,HQX7R,120.00
18P8F,EK5NP,45.09
QS4UL,DR9M7,35.37
MBYBH,WJMK2,5.42
SWNC1,GNNJR,30.45
ADIZ3,A49II,44.17
8B2FA,XMLAN,15.20
BEA5S,6NKMO,7.96
HTPT6,VBZT1,6.20
O2R9O,8HJYW,204.05
YI7AC,HE6JK,165.40
20B3F,VX5YY,118.91
AQ3IX,2G9B9,90.00
YIENW,72EM3,0.99
RWG0O,23SGV,39.54
HYWP6,GMYDA,59.08
5RZTU,WRPFZ,68.56
NYAW7,LPXCR,101.10
D705F,E433V,16.73
7OEQ6,D9JFF,172.38
O2KSI,BYXVH,15.90
5FBUA,RYCTZ,28.32
VHI8H,ZHRU5,3.96
XQKMB,W33AN,4.82
D6T5G,2PRK2,15.15
ZSATK,F9HQ2,155.35
IJRXY,NVPMZ,7.24
9M2CI,S8SEX,84.98
Q4V32,CBUYC,5.60
RS60P,UALN5,31.36
YG9ZR,RJ1RK,29.20
1RBTZ,MOJA4,39.41
0U91V,F8V6N,32.28
1PUAD,QGG0O,62.68
ATMRJ,0LACM,11.43
KP5NH,M05DO,6.32
EMKIB,HMX7Y,18.46
6XXYW,48EJ9,12.40
ATCP1,23DGU,99.20
NZSMO,7KNC3,136.99
KQHF7,RA3FI,68.67
ZAQ88,OZBKR,4.95
DSTQ1,RU8DG,138.03
Z53RP,KIRM2,10.50
2FIPT,0FRLL,3.58
R4A1B,D3SSY,4.95
3IK4G,ZLRGN,19.36
XGIEI,X2IJ8,8.64
LH8R7,SW4N9,29.26
DOW9Z,A5IZV,15.90
X307G,62Z3E,95.20
7L6YL,68DOY,8.48
0JPK8,RVIF8,180.30
7NJXQ,AMESJ,6.10
V0EJL,XJSV3,3.82
6M30A,FU4AI,49.20
316HP,QARQ5,24.60
T2GAE,N3TYW,13.18
U5WUX,1HAFW,77.37
RWG0O,VNWPJ,16.80
F3IHM,T51IN,15.36
WT0WS,CY3YU,51.42
IZ7H1,72E65,31.85
MQD30,VTNVW,26.32
BDG3K,MJULV,65.10
XJJP6,UTX5F,24.00
225AC,6DCBM,16.00
Z9QL0,60DS6,104.34
LC5EW,BOMJH,10.53
KK689,NH19Z,54.72
VV4GD,6SQ9A,125.61
YSM72,6KOTO,125.30
U1OPI,TOG64,6.21
J6YTK,D9GP7,19.74
6QQ17,85AIX,23.00
MPWVV,O1H3Y,7.68
8VT5L,TB74T,10.10
3AC13,RSK0S,36.47
9R28N,QHEA1,5.76
0IJE5,6YGJN,26.82
XGIEI,WTII4,46.80
TGF0O,68NCE,67.10
EDX55,PVSLY,27.70
FX9DR,54W5O,25.13
X4DPG,XRI1E,26.82
R73WT,KDCR6,176.08
7KIHE,EZI4Q,106.01
HCYMT,1PT8E,22.16
EBQBM,ARCNR,144.42
SF3PY,DRA7N,21.77
971NU,X74AX,28.71
2VTRQ,9S1JQ,37.64
RNZHO,SH2LE,7.44
WIJZD,2BB4W,23.68
MW6GX,OJO2A,69.87
QVYAY,O5WZ1,9.28
YZMJM,MF0BJ,16.22
8GSXP,DPIY6,41.97
XJJP6,GLUR3,40.32
0P5W0,S6LC0,10.44
W757R,XRBCP,26.40
WDHQ0,Q8PU6,36.01
S4QAC,CR9NP,14.11
WI3Z8,ZDDPJ,17.94
TE8XV,OPAZT,201.96
KM5XU,VX1MW,46.68
BCIXC,FEZAA,21.24
31GJB,X9IA0,97.40
SXJ6D,EHPOT,54.16
P58U3,IQT4M,72.11
8UWNK,KGZHU,222.60
DYQXR,XA803,84.55
M5AL7,0K5DO,14.28
CFULD,D32TJ,46.27
85VRW,WLINY,1.98
FYT7E,NZ76N,26.64
CFRC5,G25NZ,74.52
6PI7K,BV2R7,28.56
Q73WQ,5CO3U,11.52
1WRK8,S6IW7,119.25
UQUWO,0E5EF,174.42
POVZR,6CEOD,85.52
9BZ9I,G9XIK,36.08
DTZUY,W2BB0,0.99
O7QTS,WQ09D,134.89
KGGZ6,F5TA9,5.94
CRTVC,59791,61.56
8FPQT,XODX6,27.55
O2UCQ,QHQZX,2.84
3WKCP,XOH9B,2.80
73M0T,7TESS,82.39
5VYKR,99RCZ,5.94
MBYBH,6R6VY,61.86
JAJ85,ZYGDJ,54.95
FY34F,MZMSS,89.52
4OAFQ,A5A6B,8.22
NO736,AZ4XQ,19.44
8SKT5,ZIUT2,3.68
QH3HB,ATNFI,62.58
AGLYC,CFV88,241.50
WS2HS,1C58D,30.78
PJB2G,9SRWV,242.02
WK1QW,KPY9B,84.96
7J6D7,QX11P,36.90
46N7F,818PS,10.53
0MAO4,NHHMR,39.44
8RBO8,7RBOM,10.14
ZBJS7,RJ2SZ,50.55
PG0GG,X9WOI,8.88
AL9D3,4IWS0,20.25
FIZ3O,V627O,46.74
G9CAS,LA5TT,21.44
VVB87,8NIJQ,9.52
8BLOK,2L8BC,94.40
1EJRD,OLYI0,232.80
EMKIB,MJ46O,25.76
WYI4Y,GSU07,26.74
R0DEG,S7DA7,23.90
CFRC5,TMR30,109.66
4J7O5,1M9CP,4.38
0GNDT,SQCUF,41.36
O17EK,UG8U2,9.75
Q73WQ,71HWC,14.72
YGHX3,0TIPM,29.04
XAQHA,W9CVR,47.01
8LKPN,AR8ZR,18.68
WARA6,6SA46,72.03
1JZP7,OCLN3,46.96
RVTYF,NJX0Z,21.60
KXPC6,JUHH0,23.52
Y9JPE,NYGH7,6.38
0XPKD,LM22F,16.76
0BEDK,IATSU,81.32
HJQ70,QH06O,18.00
ABZUG,YG3BT,9.90
VHW3D,XBPV8,36.33
I2QE7,3DZII,5.60
FYMMP,2HVLR,19.26
BK596,921XY,34.47
WYQ2F,7JBWH,21.25
DOAD8,BI9CJ,102.30
1R60L,KWO6K,139.37
D0YRV,W5XHK,47.98
DE4NG,F7VLA,14.76
S6T7S,U7S53,178.74
P92MD,TRTIW,17.05
9G9AB,NC46G,334.15
NT6QK,DTGU8,38.82
QD0E9,IJI6R,39.06
P4VT3,ZW7C4,96.33
BC8IU,QNGAR,38.34
AR8YG,9JH7S,15.92
8K674,UIM6Q,27.99
LYJMG,CGHGS,11.82
D705F,IPZBD,19.38
S1L56,0MWYW,72.32
5Y8UH,LK234,33.40
F3VXL,AQ964,13.65
AN931,TL0YG,6.12
XEK24,5OVPQ,74.88
4JBB7,H91AP,18.00
61X5H,RCXG9,17.10
7PT7D,KJM4H,13.68
0IJE5,L6Q2N,40.41
N2IIU,C5LQT,278.40
IR78C,DYG92,71.90
7L38O,ANP0J,33.84
0S0Z5,JQWO4,135.45
PGCG6,VPABW,70.74
5N5XH,FIPO7,25.02
R624W,2A48E,8.70
74XYN,IY2H5,25.74
SVT7J,B5IZR,11.74
48PVJ,SAAXU,18.08
BNVJJ,3FJT1,49.61
F5FCP,63HWX,34.15
CLZXV,JB5S6,87.23
KSLP1,FJPAU,12.15
KGSUJ,KMVL3,9.90
JSX1I,RL781,13.44
3FUSE,D9Y5T,15.55
5LNOM,3E7UH,160.50
B3EMI,M3LQY,3.90
S2BC4,58YOP,6.87
AQ3IX,1I1RV,34.44
7FMHD,60CPW,5.62
O0JDA,H45PM,7.64
X3Q6P,7Y4AG,11.48
73M0T,PQZ2Z,69.90
JU71T,LQYD9,88.61
LZHSE,8NTWQ,131.48
G341K,T1EL5,192.66
F6HZW,9E8NQ,39.68
7VMFA,RGIKC,52.40
12WMV,KB3LB,25.11
10UCS,42GGY,34.20
UTNC3,5THEG,47.75
DODB6,8KBPP,2.06
87BD5,J71S3,103.92
SCET1,2B74P,8.85
KI1DX,OB2JZ,6.68
9IHI8,T3VJN,13.84
0V3IU,WYOG7,29.44
M673H,IDPJU,58.14
MX4YW,6G3RI,15.86
Q5J4V,NYRIJ,25.74
VQLN0,EZZIC,219.18
N81G1,N135G,17.46
4DASN,R1IUE,25.48
KUWJ4,Z55WR,38.82
XXT85,ZXROZ,38.06
T0EDD,D6EGL,7.94
P5Q44,0LKYM,55.35
QM3ZR,23EF2,9.24
S0C1U,MN3KS,7.06
ZLO2O,QUDO4,36.33
K3DKJ,4694F,21.48
YZMJM,NN055,99.75
YQ9UC,55DH9,9.60
4DZTJ,FE7ZL,23.40
E6JN4,T45YI,40.45
V40NK,ZLBH8,60.82
OE4HV,YVFAD,52.30
SJWIU,DKYBJ,42.08
HZYCL,YZBFO,117.20
TY6OR,ESM6X,312.00
TZA1J,OFSFX,41.55
MLKMR,UJFQ6,45.85
MCG52,IY0M9,80.94
HIWXD,2LJ8C,19.20
CNAI9,7I1LC,20.44
HIWXD,GBR7C,50.04
LAMNQ,MWNIR,7.16
MOF3X,S46DN,105.21
XS3NW,DZ97J,16.10
P92MD,98D22,2.28
0SHYX,V1TCU,8.84
29I41,9TLN7,193.65
V8GO4,X6O5M,7.86
B19U1,8439Z,93.90
CYC7T,0KQAZ,29.44
UDF2R,6XWA6,8.16
VIS1M,NBWVU,17.40
FLS0E,Z9JMY,29.19
VC4HH,FWL4E,84.80
AYC35,4CTD2,4.10
VHW3D,2978R,10.30
JADU1,XFOO0,5.30
T8C8Z,QOJOZ,8.97
VI2VN,8895P,4.68
YWW1E,8NTQT,53.28
PRXA6,BATSZ,51.67
9N9ZZ,USUOK,102.85
735VD,1QE42,3.60
RVTYF,MNVUJ,14.61
V0ELV,RQ43K,18.00
482Z7,OR9OM,61.19
81ACZ,OMJP6,8.91
H3I7V,FZ0W6,17.64
5M8DX,XM75U,24.70
30QPA,Y4PH1,3.96
I8LB2,550WS,107.73
WTJMD,8LPT6,74.00
TC9G7,DNPGI,23.40
KP5NH,L3599,93.90
UJONB,7LEGL,59.75
2MCKK,RW7LJ,52.74
1MQ2Y,2L7H3,118.14
QBQRV,ULZEI,35.09
UKPH3,30A41,24.44
W697R,AR651,1.75
9298L,MTW1F,6.24
PRXA6,JOLUX,18.15
S4W44,1NJ1O,99.80
3MBWB,6DPX7,34.86
1MRW2,990QT,3.66
F6J7E,TC7GS,145.32
BHOCC,E93B1,92.20
8GYT9,XCMJW,73.64
TY6OR,J4T1N,22.56
FPEXT,DSSKE,22.55
DFQHP,KAWWR,16.80
TY6OR,V44LK,105.69
C191S,KUPE5,56.34
PDDTU,RT788,12.60
FAEQ5,BWD3H,90.95
LBE3H,JR1Q4,60.34
C4FE1,GNA49,7.42
BUOK8,OAW50,52.65
VIU6Y,EY3L7,2.34
29VDL,PJDFA,12.04
9M2CI,KSN8K,6.37
C7TIU,OZN73,9.90
PW1LD,GPJRN,83.92
JPB85,PRPEL,51.80
DSV00,5TA1H,49.96
U9H4E,LY1OP,55.56
A0M32,LH9GG,30.84
XKULV,4H0BZ,12.98
CAKJ0,IYSH9,19.86
W1YCI,VBXDP,49.60
HNWSK,GFNBQ,13.88
M8R08,KMX8X,40.60
JABRR,SQ8DU,86.04
XVI5W,VTC1I,35.31
75CLD,VIVJD,5.16
CCE51,PUJJN,96.06
FE1G1,27IW9,29.10
XWSFF,MW1A8,19.38
M4G8S,1XCQJ,11.36
4IT2L,SE5EO,96.28
R5Z9M,4D0QG,49.20
W8DMQ,PMKCF,22.88
VBHLB,KYAA9,119.76
23X9U,7UCZZ,1.87
CU0NU,OYCRJ,36.68
1TMXQ,9C97V,43.79
DSBX4,8PLG0,7.92
LCHGN,38POM,20.22
0MAO4,QOP3S,77.97
73BO4,7SW1K,13.14
JL151,BXRJ4,44.55
GRF4S,J6QYA,8.91
2BZ1L,U8OKT,49.05
PRQD4,9L2ZE,23.70
QQQBA,O6QXP,56.08
Z33QO,W4IXJ,32.13
3E6EG,97YSG,27.90
6PPN0,NA3AI,129.85
ZR2U6,FCDBT,4.95
7A87O,30Z5V,15.96
WV78O,6YX4D,16.82
BZYME,80UYZ,69.80
TST61,C0PYL,9.65
7A988,UMBAX,35.75
T9AAN,172KI,34.80
ER6DT,71JG1,25.83
D00ZW,EUVVS,113.61
P88X5,U4JTP,56.70
GJX6J,EZ0HZ,20.97
9N9ZZ,H4QY1,8.64
MB34L,G67Q1,3.96
AJ67I,NGFTO,31.68
IVAK8,CRUQO,92.70
IFHTX,46U08,42.09
YIRA3,6R4JL,54.74
H50XK,G1YMQ,46.18
QM72L,99BK1,51.06
P9NHT,4O4S6,7.92
Q6YEU,WYFSZ,17.73
4V7LF,XSYO2,21.44
ODCSN,B3MAD,278.82
X087B,G34F6,12.82
1LPRQ,YR6W8,16.45
HZR9U,QJW8F,3.58
1TBWL,A55J9,6.36
W5GOG,5O5F5,87.78
IXDI9,NKVCB,81.81
TL9BU,3UW4K,7.82
AUYK2,A8LVA,10.44
HSGSK,X990W,18.24
F36CZ,FDSSM,60.32
5DX5J,D5QKG,27.84
TRAN0,CQXDI,18.20
721X3,0QD89,73.97
P4K7B,91WZV,50.19
2IKQN,2LQHF,10.00
Z6CMV,PM106,3.96
AGZQD,TGZIG,39.79
FX9DR,GSCEH,65.62
81SL1,KZVPY,13.84
8PIDX,S4WUH,29.56
RDY6D,7IFNE,48.95
CP4JE,8P0MI,26.25
KI7S1,P8Z5V,9.94
P8ST1,NN9EN,15.90
XIOBY,1Z39G,27.28
I3MNH,XJPOQ,101.20
E6JN4,T2ICA,11.24
WXPY2,EGXS6,4.36
6GNWQ,P7OTC,142.91
LW875,WUJTA,34.56
4HVAK,VOEQC,69.02
B07DC,3HTV1,24.03
NGWMP,7LQES,9.50
10X50,WQXSQ,52.20
IHK1R,XX7FZ,57.04
888IW,0ULR8,98.60
K85P4,46M7I,11.34
T85X9,I982W,39.96
1R60L,3KT7H,52.86
HDSR0,9P2LZ,55.80
27PAW,A3LLG,8.91
T2GAE,W5GNU,65.40
CM4PZ,2EELS,159.30
YEEDV,WPJTQ,40.62
D4ZJJ,LFKQV,37.36
KI8PP,SCMWH,93.71
QR8U2,SXXEN,5.43
QT2UT,J2ZP4,22.22
SK4KI,W7482,19.02
QREX9,HE6O5,130.08
YNKRV,0WMOR,8.65
NGWMP,T9Y6L,49.64
SUBDE,QKRWW,29.16
73BO4,HU656,285.90
40Z8F,YJP5S,20.40
DG2JW,P8NLZ,9.60
C5696,5UML7,50.89
07UK3,1919E,46.08
M99IX,595TS,66.78
K273A,NA70F,50.00
F5NR8,VHYLE,82.62
MRVAK,3OEF2,64.89
EQRX6,XBL0Q,33.92
CF0AQ,QWAW0,55.77
2724S,ZWIJ5,27.80
UTNC3,95DFP,18.81
SOEPE,JMMB5,84.90
LVGT7,57QT6,10.40
D82X2,8SEYH,79.70
PXRMA,ACEHA,178.20
Q343T,C5OTX,3.01
4ZFYI,RHC8K,111.08
BFX3V,NJAZK,37.30
OO0Z1,CSLTU,57.96
MTURL,MCYED,8.12
GUSJG,FLKQN,76.70
SYJWV,NIW33,61.10
TSSZD,UWQXR,119.62
CP4JE,EV0GA,29.68
DJLLM,M0TEA,2.17
TPYL7,RMK9O,4.61
ED86E,0R959,42.21
UP5LK,3BILP,17.43
KY3CK,X5J3Q,110.52
9Z7Q2,FG90M,16.00
Q343T,VB8VJ,9.90
CBBXD,OXGMU,4.17
9R8KA,RFIAS,78.12
J4E5K,UNMGY,36.94
H3DB1,8OOIE,36.39
1E6Q8,BAAK3,61.41
G5A2S,0TA6F,24.42
B4PFS,ORV32,35.35
EOIN9,F865H,25.24
PCN8U,K60KW,90.63
Y1UIZ,Y7HR7,157.50
9HPAS,Y68KR,2.04
HZYCL,BMTBN,32.89
KXHMN,1AJRZ,63.98
73M0T,GILKZ,11.10
SQT4B,BFIRH,51.82
C533A,5J7MG,9.54
IHK1R,UIK4D,76.02
HF2M9,CDZ67,6.04
8JZW4,5IHG2,69.10
TQU0V,8BD0W,69.03
VEGI8,90EHX,12.64
YBXQU,69SCD,8.91
PR0B4,I0WWZ,9.90
DS8MH,GT7AB,99.02
X647O,AIAMR,69.10
AL9D3,MRB0D,29.52
QO7OB,WWFRY,64.88
XJUVO,1I9DL,20.60
NVXQR,BCVCG,143.30
QICO2,54V2M,49.93
W8PNY,IGBNC,24.70
Z99O5,G986O,110.70
CZXWI,G0ZOZ,32.00
ABZUG,T1TNG,28.26
QXK0B,SR60C,5.94
PVYGF,C96YZ,7.11
IPS0W,NI5MP,32.37
0Q13A,OSYHE,23.46
76KCO,ROHAU,3.84
VC9LC,PC2QS,163.93
25ZTM,MQCHO,97.44
8HSJO,QQTXV,24.60
WSATN,N1L6U,67.00
XJJP6,YDJ74,63.90
A4BR3,NOLK1,135.56
XM7T0,WYBLB,173.77
Z260Z,KPMQ2,23.56
XKTE7,N3EVA,29.04
6HERZ,A3OM8,77.64
1HLES,YTYYR,189.60
LO7O1,GLWEG,28.13
C5XTQ,60KV7,247.04
QS4UL,K8HPI,14.02
KQ0WJ,ZW2VE,19.55
X8JZG,1WBOB,150.23
WQFU4,VW233,8.82
0SI72,98F72,63.20
T37XQ,R96ON,11.28
LYJMG,9JZEI,125.32
7KIHE,IZP2W,20.94
5GRXX,XC00X,71.68
6XCXS,TTVZV,11.82
1ZRV6,ACQBC,18.41
HR35R,ET4XE,48.24
MPSWT,Q6K45,2.76
T49S9,CV8CJ,39.90
E4SA1,NYEJB,43.36
6PHRW,UDMAR,29.47
K43L2,8JE3W,8.54
Z4DX6,MOFH0,4.96
QBQRV,SI2PK,133.31
RQSBZ,TJHCR,62.91
RJQBV,A2AWH,307.20
1DI7W,T0Z4S,47.28
VI6KZ,N5A1G,35.79
5HCIY,01OHE,160.23
H50XK,PMAPT,104.08
4DASN,NOB18,12.09
UOTK1,79I3C,9.78
XS3NW,O50F4,7.92
PNTR7,RFU55,41.64
HIC0K,2WFU9,4.95
DTYPO,FF5GJ,62.94
WYX1E,NZZ33,87.12
LDJBW,VBUG5,75.04
BCIXC,421QN,55.44
Z6CMV,EQJSG,18.99
18CPE,FIBFM,19.04
XORXN,5YY5I,88.32
VF7QU,JH0RP,23.95
FDB35,CIUNB,10.01
HOX28,LVQGL,25.36
P13LW,HFJCE,58.56
8XC0L,K0DQN,103.30
FUFJN,S8EVM,5.94
3W0LL,WMCNN,14.91
EGHVN,6XPUG,84.33
K119F,79IMA,21.49
U5SF6,0OOY8,24.92
ARYUM,AB7MZ,21.18
BCIXC,5TUM8,14.49
78GPF,R298O,219.10
OLS4J,0EL8W,8.56
RTV2N,A4SZG,56.70
KVENC,KNR7Y,145.26
5HQN9,U8H2S,3.48
BNJ00,4MYVN,10.52
FQRAJ,2L90O,8.85
VI0E0,KACI9,56.09
VO36E,H7Q66,102.65
IZ7H1,UTALZ,16.98
BTXH7,HSAXU,9.28
OTJ8K,EFIEK,110.61
XD1EN,1LD9G,36.65
M5AL7,PJM5I,4.42
4Z156,EEKLE,23.52
I8LB2,WZYSF,19.16
80LXS,J8RQR,46.50
FFO0T,FFMU9,144.30
TPXIB,US4K4,81.96
WRBQX,6QMEW,6.10
8D763,P6WK7,44.67
PKDHJ,JTH1K,53.55
31GJB,CPYWT,75.96
EAQXU,OEHZ3,90.98
1TBWL,MDCLL,39.20
G6UIQ,2YPUN,240.64
LTQL5,NGHJD,60.12
577DF,78SGX,14.20
7ZE3A,GWFHB,244.50
IP4DN,AKR0E,64.41
ALQG3,SDQR9,13.24
L8ZPA,O5WF8,75.20
7WK8W,OC6CO,38.20
IJPJZ,JWZ9G,103.45
VMSXU,K7F0O,92.34
63IUZ,Z2W5X,57.36
