customer_id,order_id,total_price,time_placed
M73C3,8WR89,46.98,2018-06-30 15:15:21
NIJSZ,YH1EK,23.22,2018-06-30 15:57:09
P7GNB,SRI3E,10.48,2018-06-30 21:54:15
DGJ4U,R6VG6,89.60,2018-06-30 22:32:26
VH9KR,WLRZP,36.90,2018-07-01 01:32:47
QFT7M,UQ8HL,53.44,2018-07-01 09:08:27
5M6TO,00V85,59.92,2018-07-01 09:23:06
FQ0I1,2D0FO,366.40,2018-07-01 15:16:35
53DQU,HK5GZ,61.72,2018-07-01 18:31:31
O17D0,ABM0P,34.22,2018-07-01 20:20:36
R8HGK,8PZTE,161.72,2018-07-01 23:07:28
D9MR7,YDB1X,50.58,2018-07-02 00:22:31
SX8CZ,SZDOX,37.95,2018-07-02 01:34:15
6EZPU,5B22L,2.76,2018-07-02 02:25:51
OTFKR,957UX,267.51,2018-07-02 10:43:48
52YCK,HOWGC,23.64,2018-07-02 12:26:32
7ONQI,D6QRT,40.00,2018-07-02 17:13:41
LDCXZ,PVMY6,16.94,2018-07-02 19:59:30
BVAQO,L64HF,50.00,2018-07-03 02:29:01
MDG5F,3OS42,46.35,2018-07-03 03:44:23
O17D0,CK15R,3.88,2018-07-03 09:47:10
NJ1VR,4DW6Y,10.45,2018-07-03 09:50:24
XW63S,8I0OJ,49.95,2018-07-03 19:24:26
36PFL,1R26V,124.13,2018-07-03 20:49:45
ZJ1L9,2AD0B,59.00,2018-07-04 00:31:08
58TC9,TJW4X,9.75,2018-07-04 05:20:22
40Z8F,8OB0C,87.01,2018-07-04 07:41:10
8AFCN,P21IK,10.64,2018-07-04 11:51:09
6CFW4,J3DW1,45.61,2018-07-04 14:18:20
FCPXJ,9VYS4,2.01,2018-07-04 23:29:22
7RVJN,ETKLT,231.90,2018-07-05 01:33:34
M7IVG,DWPDV,22.33,2018-07-05 04:37:41
NAPZ4,KS6HD,26.25,2018-07-05 05:06:21
PZL28,KZZE6,12.99,2018-07-05 12:18:48
7ZE3A,7NVS2,36.45,2018-07-05 14:14:40
VMSXU,E634D,76.89,2018-07-05 17:43:31
1IJBD,O8UHZ,47.82,2018-07-05 20:25:21
1RD9W,1HY0J,13.66,2018-07-06 16:48:26
QFT7M,WL7J0,29.07,2018-07-06 19:23:40
1FGUF,VF60B,21.40,2018-07-07 03:44:36
I8LB2,6K1A1,24.85,2018-07-07 08:56:43
LHUHG,DBJQM,14.49,2018-07-07 10:36:43
XOVBK,HZ9TQ,41.50,2018-07-07 20:36:51
K3DKJ,ZKSQN,30.20,2018-07-08 01:16:17
CHDSM,MW4O4,4.84,2018-07-08 06:50:29
4HVAK,U2Z17,6.93,2018-07-08 12:12:37
YSXI6,SPVBB,3.96,2018-07-08 13:28:38
KEE02,4630V,40.08,2018-07-08 14:57:32
H6WH9,S1DXK,13.11,2018-07-08 18:17:32
8YNMD,C8WPL,119.28,2018-07-08 18:23:52
58RRY,0YPA9,331.76,2018-07-09 03:39:42
3U5KL,O2RHJ,20.55,2018-07-09 03:46:17
5TFVD,A2GJO,139.59,2018-07-09 09:09:45
53R1S,MRMPR,52.51,2018-07-09 09:25:10
KY5SI,3FOXX,35.91,2018-07-09 11:58:16
MBZ8A,ROU4T,160.15,2018-07-09 17:30:35
4OUWF,TX84X,32.94,2018-07-09 20:06:20
735VD,U9JU0,49.80,2018-07-10 00:34:28
FY8SE,ZCKHZ,12.62,2018-07-10 03:43:59
K9Z5H,843KT,4.37,2018-07-10 06:13:43
GY0KK,XXLNP,14.28,2018-07-10 06:20:58
52D2G,NQ3T0,29.15,2018-07-10 10:22:39
OHKIO,Q4PIP,103.98,2018-07-10 14:15:12
KGGZ6,DE9OY,97.96,2018-07-10 20:25:20
K3DKJ,3LL8S,97.25,2018-07-10 20:25:28
Q0IVN,FI1FY,9.90,2018-07-10 21:51:03
KGSUJ,0VT2V,7.77,2018-07-11 04:33:11
V40NK,0J3ZK,90.00,2018-07-11 06:02:54
ANAHM,6SXZV,35.00,2018-07-11 06:32:14
SM0SC,FT02X,30.92,2018-07-11 17:56:43
V3EW9,9ZH4D,44.40,2018-07-11 20:48:35
44W80,96E3A,21.62,2018-07-11 21:33:48
9FUHS,0P1DH,25.80,2018-07-11 23:04:37
2UBCO,OHKRO,1.80,2018-07-11 23:22:16
XMYZQ,3AOEZ,35.10,2018-07-12 06:19:06
SOEPE,NDKAY,82.88,2018-07-12 17:04:31
PFAHC,8SUDF,8.60,2018-07-12 18:45:31
CE7DZ,42RYV,49.00,2018-07-12 22:58:19
0N0OR,PNDTT,21.27,2018-07-12 23:19:12
0VH2H,IHS95,2.19,2018-07-13 02:08:10
CR90M,CNAZM,8.91,2018-07-13 05:53:26
81SL1,V6BXU,18.13,2018-07-13 10:00:55
5WPF8,N0W48,6.09,2018-07-13 11:20:42
VWLZ7,8F22P,45.63,2018-07-13 11:53:50
WJ8LW,1M8PE,11.55,2018-07-14 14:36:40
1OSEE,4NKP3,17.52,2018-07-15 03:54:22
LWN92,JCNYF,66.81,2018-07-15 06:08:14
31OTD,42WEU,58.60,2018-07-15 07:15:56
EHDIC,OVHF9,105.46,2018-07-15 07:56:12
Z3IVG,9KQRY,71.10,2018-07-15 11:24:50
QVRV5,CUJF1,54.40,2018-07-15 15:59:19
UHZHG,99G3A,26.60,2018-07-15 23:11:20
SA291,F1JOL,37.50,2018-07-16 05:53:09
PGX8Q,CGZ0T,55.65,2018-07-16 08:35:38
PPECZ,OCHRT,43.89,2018-07-16 14:33:33
CVO49,WZD9N,16.80,2018-07-16 19:50:15
SNZVZ,JJN6J,59.00,2018-07-16 22:07:54
XJLZD,E7N2U,18.06,2018-07-17 00:55:17
RUL8A,DH33J,15.40,2018-07-17 02:33:33
X84KQ,6FFPY,33.78,2018-07-17 10:18:05
S6RH1,L0N6O,65.30,2018-07-17 10:27:12
HSGSK,UZ92Q,5.61,2018-07-17 15:23:40
XW63S,ITDFG,31.67,2018-07-17 17:00:31
RN15P,JEAYE,98.19,2018-07-17 17:01:24
ID6IP,GOBYP,111.12,2018-07-17 18:22:17
JQ5R4,ZJWKF,44.15,2018-07-17 23:24:53
LWJ9M,NTCK4,1.98,2018-07-18 01:15:16
0WZ0J,YX8R8,40.40,2018-07-18 06:43:56
MJRHO,34217,38.62,2018-07-18 14:04:47
DZ6O4,C9IDC,35.76,2018-07-18 14:06:12
3OQW6,GTI56,8.68,2018-07-18 15:54:48
XL0IZ,2SABY,17.44,2018-07-19 06:15:24
UGJ9B,Q4KTG,45.22,2018-07-19 11:27:20
43IV1,5EYXI,3.96,2018-07-19 12:35:38
AS6Z3,WMX4C,27.31,2018-07-19 12:56:34
8UQR4,U3GJ5,37.87,2018-07-19 22:29:54
RVYIF,U2JXT,102.72,2018-07-20 00:48:22
VMEXG,AFNLE,155.23,2018-07-20 02:37:11
TM3DA,G5SYU,67.66,2018-07-20 03:33:23
2T4JB,R4I64,48.60,2018-07-20 09:26:33
C91KX,WXH4K,65.87,2018-07-20 10:54:00
VQ69N,S8MS5,65.12,2018-07-20 12:08:12
MTDSY,UL7GV,2.40,2018-07-20 12:54:24
QCU4H,R18NU,101.89,2018-07-20 18:02:18
KO697,EQZBJ,140.46,2018-07-20 19:41:40
QRX7M,CA2OC,3.96,2018-07-21 01:16:20
H6WXQ,6EM3M,5.10,2018-07-21 04:11:00
UV1TM,WJIEQ,15.30,2018-07-21 06:57:02
DC8T4,CFYSL,14.55,2018-07-21 20:21:47
SKUNO,K0TXY,15.60,2018-07-22 13:37:51
VQ69N,WBQGW,6.93,2018-07-22 17:00:49
9MPOY,36KBL,53.97,2018-07-22 18:11:34
KYBF4,X85RR,4.95,2018-07-22 20:47:48
PKNHM,1D75S,134.25,2018-07-22 21:28:30
Q94DA,QPYG9,22.96,2018-07-22 22:12:29
HB0R1,QE8JX,23.97,2018-07-23 18:02:20
PRQD4,ADOUQ,35.60,2018-07-23 21:02:01
0DFE3,70JPK,22.58,2018-07-24 03:15:55
VI0E0,ZZHNT,56.07,2018-07-24 03:52:26
6M4DC,6BTZ1,142.78,2018-07-24 09:27:26
OVHHA,I3VXR,6.28,2018-07-24 10:19:39
SZ4HO,L7GYO,2.50,2018-07-24 10:53:08
I2C3R,KU1VI,23.85,2018-07-24 11:50:43
Z4DX6,FLG84,10.00,2018-07-24 12:57:30
L0DFQ,SPSYB,27.60,2018-07-24 16:46:32
UU86C,TUIA3,29.07,2018-07-25 03:02:39
LPO97,67V6Q,70.72,2018-07-25 04:21:48
FZB23,85R4Z,23.73,2018-07-25 04:58:46
9M80A,MEN9F,62.25,2018-07-25 11:25:54
YIWMN,35C77,7.13,2018-07-25 11:50:46
GUSJG,DAOEX,32.58,2018-07-25 18:44:24
2GVNX,9NHUW,81.20,2018-07-25 19:09:11
UJONB,0HWIP,4.62,2018-07-26 03:17:40
XCPVZ,48UZ4,69.77,2018-07-26 09:40:34
VC4HH,GT2W9,15.04,2018-07-26 12:41:40
E9PIQ,HRB7D,35.72,2018-07-26 13:37:01
T0OSU,MXAJ7,10.44,2018-07-26 22:31:03
4ZZW9,IXS32,37.08,2018-07-27 08:21:58
BK596,NFR4L,39.00,2018-07-27 08:29:15
0DDBE,TMP4N,16.77,2018-07-27 09:36:18
O4WTK,ANKKK,37.44,2018-07-27 09:59:49
WGEPG,BPM38,43.96,2018-07-27 11:03:08
OUOJF,5GV6G,125.04,2018-07-27 14:28:15
19QFR,ACB14,72.52,2018-07-27 19:38:57
TQU0V,ES8CC,0.99,2018-07-28 05:30:50
V94D2,U09F6,473.40,2018-07-28 06:10:32
80LXS,6DVXU,61.72,2018-07-28 12:35:52
YGXF1,ZJZHN,203.73,2018-07-28 16:37:55
G2J8Q,E7650,8.41,2018-07-28 16:57:24
J9A97,KL3GN,246.63,2018-07-28 17:18:31
5IKPN,8T2YE,42.70,2018-07-28 18:21:58
Q69AZ,588PY,52.02,2018-07-28 21:08:05
CA9WO,RZ4Q6,68.20,2018-07-29 04:38:39
EU9PG,NJ47J,154.76,2018-07-29 05:56:37
32IN8,04OPR,39.19,2018-07-29 08:13:52
EIHL9,MU72N,114.04,2018-07-29 12:53:31
EQH3C,RN04A,152.18,2018-07-30 00:42:26
M5AL7,2X2DX,19.95,2018-07-30 03:25:37
TXQUR,TQMHG,117.90,2018-07-30 05:20:22
DOW9Z,KZ0G5,103.64,2018-07-30 11:50:46
BWV6H,STZ8A,35.50,2018-07-30 15:14:41
I1UNY,SRYKF,31.20,2018-07-30 15:33:05
WCD6L,DTIDY,29.34,2018-07-30 20:25:28
0W0QF,3FJQE,51.84,2018-07-30 23:55:04
0W0QF,HSDTQ,21.21,2018-07-31 04:28:10
FEVW3,G2AGY,49.32,2018-07-31 10:19:38
2F3UF,027GQ,64.40,2018-07-31 16:27:01
58RRY,EYFLU,31.14,2018-07-31 17:36:56
IUNGD,9E7VZ,64.31,2018-07-31 19:29:56
Q9C83,D0FWY,21.70,2018-07-31 22:36:03
0N0OR,9QMA6,75.78,2018-07-31 23:26:51
4J7O5,09L64,163.89,2018-08-01 00:51:27
G8P5M,41GL2,184.90,2018-08-01 01:41:05
J6ZB6,5U267,41.65,2018-08-01 06:36:09
C465B,Q8LYQ,3.96,2018-08-01 09:40:45
LYKT0,2EE9A,117.83,2018-08-01 10:07:09
PZ83Q,0LCXB,61.54,2018-08-02 22:15:53
E4SA1,NL3V0,71.50,2018-08-03 05:52:59
QVBS0,BJ6JQ,26.16,2018-08-03 09:01:45
922YJ,008UL,13.86,2018-08-03 12:29:20
K2TLR,V6HHP,17.10,2018-08-03 15:33:54
O15SU,4NORW,15.16,2018-08-03 23:02:22
QK8J3,4B9RN,29.45,2018-08-03 23:57:20
TUCY4,948TB,17.50,2018-08-04 02:09:58
050KU,CJAEZ,49.25,2018-08-04 07:32:25
IU6Y6,FNIM2,29.54,2018-08-04 09:08:07
AM6PM,UBMGE,28.28,2018-08-04 10:18:35
HB0R1,PE67Q,40.44,2018-08-04 13:10:01
ETDVR,81NVG,33.57,2018-08-04 17:05:23
F3IHM,KJPCQ,51.66,2018-08-04 18:32:24
M3UCL,S3A2B,18.11,2018-08-04 18:40:09
YZMJM,63KE6,46.80,2018-08-05 00:04:19
F2GOD,SF7MP,111.69,2018-08-05 00:39:23
FI4GH,KOO81,11.06,2018-08-05 00:44:19
02C6X,K03NT,28.66,2018-08-05 06:31:41
UZR2N,9KITM,207.50,2018-08-05 06:42:56
B2Y1Q,5QJ7D,104.93,2018-08-05 08:19:47
OBK9B,WF6DT,28.91,2018-08-05 09:13:07
WMURN,PRHB5,10.48,2018-08-05 16:06:22
M1KHL,ML2H9,98.92,2018-08-05 19:58:13
GMPON,XJM3Z,9.70,2018-08-05 20:38:42
8AVDV,N2GRU,37.18,2018-08-05 23:54:51
SOEPE,BDK07,18.76,2018-08-06 01:13:24
ITACP,0SWF4,6.90,2018-08-06 05:21:11
920AI,9B7U1,9.52,2018-08-06 06:40:14
AGFK1,ACAU6,22.47,2018-08-06 20:37:57
XS3NW,028U7,40.00,2018-08-06 23:18:29
4O6RC,FNKSZ,5.55,2018-08-07 02:21:45
OBZ04,QNE78,55.91,2018-08-07 07:08:20
06DA2,OLVZO,13.30,2018-08-07 08:00:41
96IS5,AF1K7,183.26,2018-08-07 08:38:46
K9Z5H,7KYC4,13.85,2018-08-07 12:47:05
EGSSJ,3YBA8,91.80,2018-08-07 13:34:55
W8G0P,HC0OR,16.94,2018-08-07 16:15:48
ZA38Q,L8Y09,119.70,2018-08-07 18:07:23
EDPIC,O1IZX,40.64,2018-08-07 22:00:17
B3U9P,79YYX,26.60,2018-08-08 00:01:13
DPZ1Y,WA2U5,106.00,2018-08-08 05:12:03
8FZE6,BUJ53,6.93,2018-08-08 06:08:59
J6ZB6,47BV4,136.03,2018-08-08 08:23:13
AYC35,0P8M1,22.68,2018-08-08 12:57:41
T1XHZ,RIPBT,354.60,2018-08-08 15:59:18
VIU6Y,CP7WG,75.90,2018-08-08 16:00:44
UI4D6,OGFEM,96.43,2018-08-09 05:49:34
EFXQM,BZOA6,65.28,2018-08-09 11:29:30
BZ6AV,PBTO2,39.28,2018-08-09 12:43:12
QGRGM,8XNB3,8.91,2018-08-09 12:46:05
92KQS,HEO2W,41.65,2018-08-09 14:18:06
Z3TDQ,DUJ8D,50.90,2018-08-09 16:11:21
BG3XC,VE7RJ,55.30,2018-08-09 20:20:42
Z99O5,81YF6,12.98,2018-08-09 20:58:42
KM5XU,M1RFH,57.38,2018-08-10 00:29:58
D3QCH,A9SGC,28.45,2018-08-10 01:04:32
FLAJ4,Q50VU,7.92,2018-08-10 01:19:55
4PUZ7,23SVM,65.10,2018-08-10 03:42:02
0BEDK,Z95FK,148.80,2018-08-10 04:19:48
FL0WJ,VVT9N,38.40,2018-08-10 05:44:21
370YT,GFDAX,81.12,2018-08-10 23:44:54
8FPQT,WOVS7,25.80,2018-08-11 01:49:03
2CZTS,PINA4,32.00,2018-08-11 11:35:33
FLS0E,988YJ,27.60,2018-08-11 18:07:46
B34UX,KN1KH,31.43,2018-08-11 20:09:44
94WVD,36JTV,65.10,2018-08-11 21:11:08
6V6E2,CPWDI,21.64,2018-08-11 23:17:09
GXNJS,KB6JW,94.14,2018-08-12 01:02:54
2QZJE,LC3RL,14.69,2018-08-12 01:35:39
IU6Y6,KQSMH,27.44,2018-08-12 04:50:58
RUL8A,3Z8M6,47.30,2018-08-12 06:54:23
PFSXG,HE2G9,94.00,2018-08-12 18:53:14
2OVYA,C6ANK,48.60,2018-08-12 19:59:24
IFHTX,VP7J4,3.27,2018-08-13 02:17:36
VB48A,NLCSP,20.40,2018-08-13 03:41:58
YW4UI,2PAM0,21.49,2018-08-13 05:02:18
Y92HB,3S6V5,201.97,2018-08-13 09:33:37
IPS0W,LC2YJ,11.73,2018-08-13 10:57:10
CFXO7,6GS3T,109.44,2018-08-13 15:06:09
SNXG1,BSHJG,112.37,2018-08-13 17:03:34
0YGUD,1EQZ2,83.46,2018-08-13 17:13:01
9RV8N,F7UUH,178.72,2018-08-13 19:22:17
TCUPO,N3TMQ,20.34,2018-08-13 19:25:29
9RSQX,08RC7,50.80,2018-08-13 20:15:28
7L6YL,A29NJ,36.00,2018-08-14 00:03:17
CVB3N,583C8,32.46,2018-08-14 11:40:51
7MVX1,4O7U8,10.17,2018-08-14 15:21:59
N09SJ,UJA70,33.27,2018-08-14 17:02:03
NH2ZF,Q1Z9U,4.24,2018-08-14 18:30:55
4MJHN,CS97C,18.50,2018-08-14 21:25:11
XCPVZ,2UJJD,62.04,2018-08-15 16:13:57
5EH2T,63DAU,73.00,2018-08-16 08:53:42
UUG6I,WKQWY,10.88,2018-08-16 10:30:20
E5J5A,9LKUZ,45.28,2018-08-16 20:32:17
NMWTU,3NHI4,59.50,2018-08-16 21:29:59
CJ9UL,1A27M,92.76,2018-08-16 22:52:29
SNFD8,IUOKC,35.10,2018-08-16 23:49:14
Q7AAU,NGUF3,14.72,2018-08-17 00:45:32
VVL74,X9BQG,98.72,2018-08-17 02:02:09
QITXX,BGPBC,34.09,2018-08-17 03:28:26
QNZJQ,T2B9J,1.98,2018-08-17 08:22:05
CAKJ0,8R3GV,19.45,2018-08-17 12:18:40
RXMW8,DHYEO,137.57,2018-08-17 12:20:02
G5Y7E,NT94U,18.96,2018-08-17 15:58:17
F52LT,DA42Y,242.76,2018-08-17 22:36:31
6GNWQ,LHTII,141.77,2018-08-18 01:50:49
1VLAA,GW9RX,110.80,2018-08-18 05:25:23
2CQRK,FYRU9,239.08,2018-08-18 09:19:56
482Z7,H4C7D,50.20,2018-08-18 13:15:05
WVYOG,EU9PI,42.53,2018-08-18 15:31:01
4H3OB,ZC98W,5.85,2018-08-18 18:54:13
5USP8,BFTW7,14.50,2018-08-18 20:08:28
SQT4B,YKP9F,6.93,2018-08-18 20:39:53
UOGAI,Z221I,99.75,2018-08-19 00:06:07
DS39Q,T5ZIR,245.20,2018-08-19 01:54:33
YFBMO,BAZSE,37.30,2018-08-19 02:59:48
W0D0W,OJG6Z,14.20,2018-08-19 04:12:07
6CUDG,D4377,205.40,2018-08-19 06:09:45
VF7QU,PV89L,26.49,2018-08-19 08:08:08
AAU9W,IMKUV,39.90,2018-08-19 13:52:48
38TUV,6O917,47.25,2018-08-19 19:49:45
FAXWJ,09KF5,65.03,2018-08-19 23:50:08
GW9S2,C2DB3,3.96,2018-08-20 00:59:07
2OVYA,LASU9,43.18,2018-08-20 02:27:49
K9Z5H,B0FM6,163.52,2018-08-20 13:35:14
OUT3K,M3NUF,127.88,2018-08-20 13:36:25
RRZQK,2YAEG,48.24,2018-08-20 18:12:26
K9BV0,2RF97,7.94,2018-08-20 21:25:10
5JXC0,XH5L1,126.81,2018-08-20 22:51:57
P4GUX,7OYI9,20.42,2018-08-21 00:48:30
6U49W,85UNW,62.68,2018-08-21 03:06:42
29VDL,1PXDZ,3.22,2018-08-21 04:11:06
FPNBQ,D5LXD,36.27,2018-08-21 05:08:42
T3JRZ,ZY4YO,64.25,2018-08-21 11:14:33
AWCA1,O94MP,133.35,2018-08-21 11:45:56
HVVCL,G8QM2,41.59,2018-08-21 13:40:34
LL650,UQOIA,10.42,2018-08-21 14:17:50
8T1L1,5W9M2,10.55,2018-08-21 23:04:13
VEZY7,42EAS,86.84,2018-08-22 07:41:22
TTFTF,O4CZO,30.00,2018-08-22 11:09:08
0J894,C2ZA2,55.55,2018-08-22 14:55:11
O7AB6,WH7GS,47.08,2018-08-22 22:11:55
T9K52,VL731,55.35,2018-08-23 10:24:34
RUVQL,S77OE,59.49,2018-08-23 10:44:04
9DGGH,J7197,1.50,2018-08-23 11:38:55
S00SO,GZ209,47.28,2018-08-23 13:17:38
0JLQ0,V4JKK,30.90,2018-08-23 16:09:14
E7URY,IZPH6,7.92,2018-08-23 16:56:02
OGM62,1JZD6,138.72,2018-08-23 17:09:14
O2IZP,67BZP,13.20,2018-08-23 18:55:20
HTPT6,D0UIC,8.22,2018-08-24 02:59:01
5MDLJ,EABSQ,120.50,2018-08-24 16:11:48
ZUDRE,OKIEU,17.90,2018-08-25 00:15:58
JYP6W,6NTNF,5.76,2018-08-25 01:13:45
K28CZ,LKFYA,19.46,2018-08-25 10:16:50
LV2OV,7IELR,38.13,2018-08-25 10:32:49
9N633,GF2SK,116.28,2018-08-25 12:33:07
1RCZU,0V74R,158.54,2018-08-26 07:41:08
SYUDX,99JCP,94.40,2018-08-26 10:44:25
FOC3C,TW3V4,48.38,2018-08-26 13:26:36
FGUIF,TOREC,74.36,2018-08-26 14:00:33
V4J45,KVAZ2,23.60,2018-08-26 14:07:24
S2OET,GXFFA,6.07,2018-08-26 20:01:53
YTEDF,8DLV9,22.44,2018-08-26 23:38:18
HKR80,JT6D8,113.49,2018-08-27 02:43:13
7VMFA,FS0EH,50.59,2018-08-27 05:33:59
EP61A,34Z1J,8.94,2018-08-27 23:35:08
WUHBA,M44RG,23.10,2018-08-28 03:15:18
16YH6,A95LE,17.16,2018-08-28 04:30:25
IKH81,TQB0L,28.80,2018-08-28 05:28:11
G8P5M,PWT7C,115.77,2018-08-28 06:00:14
3K3ID,ZTAMM,58.53,2018-08-28 06:33:50
1EJRD,LJ2KI,4.64,2018-08-28 08:30:12
5TMQR,MKFFG,5.26,2018-08-28 10:31:51
1CGPG,HN65U,8.64,2018-08-28 10:57:43
ZMMI9,KWI4L,9.90,2018-08-28 16:27:03
10J4L,PZO6T,43.11,2018-08-28 21:40:06
ETDVR,MOD47,48.96,2018-08-29 00:04:06
0NOQ8,YC88D,32.76,2018-08-29 04:39:30
S12XI,2TEOY,82.95,2018-08-29 09:29:00
Z20RE,89V18,6.66,2018-08-29 10:12:57
XC77Q,9A9QA,45.20,2018-08-29 13:22:39
2TELE,DL4NS,5.74,2018-08-29 13:46:11
8UFC3,ZP8A2,34.85,2018-08-29 16:46:59
LYT89,YAREU,49.53,2018-08-29 18:05:50
JFF7U,5QRLF,24.08,2018-08-29 19:25:50
CM10S,A00L1,24.84,2018-08-29 19:53:06
AVLMD,TM4S1,16.00,2018-08-29 23:23:31
PDMSH,TUWZX,60.21,2018-08-30 00:44:32
4HBVA,JCHYX,83.94,2018-08-30 02:45:24
L1OZ2,SLRV5,93.33,2018-08-30 06:27:57
SE90A,8GIB0,15.50,2018-08-30 07:39:32
V3FIM,TPOBA,51.38,2018-08-30 08:10:58
JZZJB,MJG7Z,9.90,2018-08-30 12:44:57
BVUB2,HK6FA,93.52,2018-08-30 14:08:07
13GEP,0TF8V,75.74,2018-08-30 19:19:06
UOGAI,KNEER,2.97,2018-08-30 20:21:46
BXCKT,Z4R3Q,16.96,2018-08-30 20:29:34
LO0DF,CJOLP,239.79,2018-08-31 00:42:34
BETW5,HUD1W,27.04,2018-08-31 02:11:37
IYPRV,6AOQY,9.62,2018-08-31 08:30:24
FQ260,VW9G5,13.14,2018-08-31 12:44:19
RNZHO,R4U62,127.05,2018-08-31 13:48:54
R47CP,8RVXX,22.40,2018-08-31 16:00:10
TRAN0,WKFZT,20.85,2018-08-31 16:03:39
SST3P,TUC30,41.39,2018-08-31 20:04:52
0XPKD,W4NNO,22.54,2018-08-31 21:48:44
IRSEU,S2W70,22.20,2018-09-01 17:56:52
7G30P,ZVIPB,15.60,2018-09-01 20:02:44
1CELO,3K5CE,53.90,2018-09-01 21:28:56
R8HGK,H0X1A,5.94,2018-09-01 22:21:52
4OAFQ,R2XUI,29.46,2018-09-02 00:46:48
SO8QM,JV5HV,47.90,2018-09-02 02:21:12
TPGBI,0WNA0,9.96,2018-09-02 04:42:28
YHSCB,6QHIO,69.30,2018-09-02 04:48:45
PE6UJ,B07WS,22.05,2018-09-02 07:51:23
PVD8S,7ODYS,9.02,2018-09-02 12:27:54
DR4QE,C92GX,128.28,2018-09-02 14:20:32
PR509,UWJFU,129.04,2018-09-02 15:51:44
CR00P,FGZBX,21.97,2018-09-02 16:18:19
LFVWA,9D8SA,21.54,2018-09-02 17:51:46
ILRV7,7J960,168.76,2018-09-02 18:00:31
2Q1HA,U6SP8,52.05,2018-09-03 00:11:24
19M5E,7VXK5,42.00,2018-09-03 03:02:27
KRLJ1,PDPYB,3.84,2018-09-03 03:06:17
467DS,S9UIR,34.56,2018-09-03 09:36:11
2UBZ8,3OZVR,17.50,2018-09-03 11:10:56
T7PN0,O3FF1,12.18,2018-09-03 12:23:07
BMY67,7Z4L5,30.70,2018-09-03 12:33:30
DR4QE,N0RIA,41.82,2018-09-03 13:59:30
WO8U6,ZAEVV,14.15,2018-09-03 21:55:45
P3D2M,044KO,58.83,2018-09-04 00:24:08
4VAFQ,JL1HQ,355.14,2018-09-04 04:49:07
6PI7K,Z4T4Z,103.29,2018-09-04 10:21:32
GDGDO,NWNK3,13.14,2018-09-04 11:56:30
R3WW3,F9DYT,20.70,2018-09-04 15:13:28
7NH4D,N9OO3,140.28,2018-09-04 18:33:53
DZBPW,UUOAP,16.38,2018-09-04 21:40:43
13D76,ZXDX3,7.42,2018-09-05 02:27:00
TWA8O,TZCXK,103.55,2018-09-05 02:30:31
DJOVX,VETIT,9.90,2018-09-05 07:34:32
LW8IT,BXR9Y,8.87,2018-09-05 09:28:12
K2TLR,9L6XD,14.70,2018-09-05 12:32:32
QP1HY,C4HA2,27.36,2018-09-05 14:06:34
HVVCL,0TCIU,79.40,2018-09-05 15:57:03
MJRHO,A77U7,10.96,2018-09-06 05:24:48
TU6DB,F7VG4,14.96,2018-09-06 08:29:55
07EBM,AN5YV,182.19,2018-09-06 11:53:05
ZYUDS,QNC6V,2.50,2018-09-06 17:46:36
V3ZCW,R0MBQ,25.71,2018-09-07 00:39:01
KE3O8,5YTCA,9.05,2018-09-07 01:36:01
OVHHA,JTIJG,90.45,2018-09-07 02:09:13
2FIPT,PLD1Z,25.70,2018-09-07 03:10:21
DC8T4,H5YNX,3.54,2018-09-07 03:56:37
P4PYR,FC5EO,10.23,2018-09-07 06:20:02
Z6CMV,QE4LT,14.07,2018-09-07 06:54:44
0BKHG,XUGJ4,46.32,2018-09-07 11:26:20
R9HR3,0HP0C,42.32,2018-09-07 12:12:05
WHAWN,SZ4OZ,47.04,2018-09-07 21:22:12
1PUAD,YER8O,47.93,2018-09-08 03:42:29
FZ7MC,EM18Q,31.64,2018-09-08 11:30:03
VN5I5,AU2I8,76.90,2018-09-08 19:01:44
3IG6C,6J81B,12.28,2018-09-08 20:37:42
5MWNO,YNLYC,40.52,2018-09-08 22:57:02
LT4PL,QUWFR,23.43,2018-09-09 00:43:28
OF8DS,KCES3,145.37,2018-09-09 05:32:47
CATKZ,7WLGM,19.36,2018-09-09 11:24:10
HUFJG,158E3,107.00,2018-09-09 17:01:26
VRU1Z,5NCBP,7.41,2018-09-09 17:53:16
7L7YT,7QCGI,73.58,2018-09-09 19:29:09
SE90A,QOS5D,29.40,2018-09-09 20:09:03
PL7MN,8PTSZ,312.95,2018-09-09 23:32:40
ARHUV,LH5RY,42.08,2018-09-10 00:28:02
4DASN,VC5EU,47.38,2018-09-10 04:38:37
MW64Q,HRK3N,56.79,2018-09-10 05:32:19
DDH0C,N3AGZ,122.32,2018-09-10 06:39:20
QRWD9,KR2WF,65.00,2018-09-11 01:51:59
6MAL7,L4MP3,14.95,2018-09-11 02:06:47
MLKMR,70O5B,3.96,2018-09-11 12:31:05
SYPQR,6O6ZV,99.63,2018-09-11 13:21:57
GN9XI,6OJF2,92.20,2018-09-11 13:25:56
10X50,596V7,55.95,2018-09-12 00:41:18
L9PZE,336BF,14.94,2018-09-12 01:12:55
62IFY,7GQ7X,14.58,2018-09-12 04:59:53
PGX8Q,MUGEX,208.37,2018-09-12 09:21:16
ZLO2O,ENGUR,9.15,2018-09-12 09:31:55
WCI0R,58V8Q,52.56,2018-09-12 14:05:25
LQ1WV,R5CWQ,23.45,2018-09-12 19:59:40
